,Age,Income,Loyalty_Score,Prior_Purchases,Avg_Spend,Recency,Browsing_Time,Clicks_On_Promo,Purchase_Frequency,High_Value_Customer,Engagement_Score,Gender_Male,Promotion_Type_Discount,Promotion_Type_FlashSale,Promotion_Type_LoyaltyPoints,Channel_Email,Channel_In_store,Channel_SMS,Time_of_Day_Evening,Time_of_Day_Morning,Will_Buy
898,59,51848.07210176728,99,6,475.1190728714355,49,19.360924896064382,1,3.661248079485847,1,71,0,0,0,0,0,0,0,0,0,0
899,68,58272.280640607016,59,4,100.58212007507696,48,20.858521408872143,3,3.9733840895022983,1,61,0,0,0,0,0,1,0,0,1,0
900,34,50654.03669558681,90,4,253.3363993104082,20,14.794478892684753,1,2.266568241814213,1,63,0,0,0,1,1,0,0,0,1,0
901,22,75425.7656064613,16,4,136.5849670492127,25,10.699237568397642,3,3.4839591577032607,0,61,0,0,0,1,1,0,0,0,0,0
902,46,40660.25957398322,6,5,452.3484192790764,40,24.40729421105146,1,3.7430791262209184,1,14,0,1,0,0,1,0,0,0,0,0
903,21,52919.11182855864,57,4,484.06108361074376,23,14.89847649774316,3,1.836127992548217,1,23,1,0,0,0,0,0,1,1,1,0
904,27,38862.94121452927,47,7,265.41575685065754,15,29.8412348859393,1,0.9347966129169196,1,65,0,0,0,0,0,0,1,0,0,0
905,34,30199.66233168941,48,2,96.80463397766334,33,13.767905170614515,4,4.525995742900081,0,32,1,0,0,0,0,0,1,1,1,0
906,27,40823.46363642072,42,4,403.382600025203,19,2.1332084810625638,1,3.547021873017168,1,41,1,0,0,0,1,0,0,0,0,0
907,34,49444.44804427382,76,1,363.71360772157954,57,20.509086298993477,6,3.416496839943312,1,26,1,1,1,1,0,0,0,0,1,1
908,37,43560.4666322411,60,6,209.6018719746397,15,1.494579382681751,6,0.7650613184539009,1,48,0,0,0,0,1,0,0,1,0,0
909,41,39613.68530189216,77,1,449.3333632860336,41,7.589997746852628,3,4.180428758767669,1,73,0,0,1,0,0,0,0,0,0,0
910,22,28905.23804492249,4,6,489.1243504022182,5,10.67677375811911,1,3.047243702387239,0,16,0,0,1,1,0,1,0,1,0,0
911,51,48753.41641056958,2,6,301.034232108588,16,22.210559210077697,1,4.315479877929048,0,31,0,1,0,0,0,1,0,0,1,0
912,23,27429.194389534965,90,0,304.57756010493154,45,14.877654199587624,2,4.885525326815427,1,66,0,0,0,0,1,0,0,1,0,0
913,19,61400.83945534404,59,6,183.88107730120004,48,0.9565133461766726,2,4.80695144396109,1,32,0,0,1,1,0,0,0,0,1,0
914,30,51236.59629401755,27,1,313.02771619249137,32,18.543810553150077,0,4.352402058755934,0,10,1,0,1,1,0,1,0,0,0,0
915,60,28136.72750802604,27,4,247.8390442361809,22,12.401943499057204,2,0.54926318224116,0,25,1,0,0,0,1,0,0,1,0,0
916,60,45361.863844252046,79,6,185.98596211762336,43,27.662851848016505,1,4.485772437066304,1,82,1,0,1,0,0,0,0,1,0,0
917,65,38717.65391614125,72,7,80.2333384357556,32,15.036913103093038,5,0.8377804122244048,0,98,1,0,0,0,0,0,1,0,0,0
918,28,54787.61765628771,7,6,163.7185368691062,13,21.298356863586235,1,4.330372865795453,0,93,1,1,0,0,0,1,0,1,0,0
919,68,70106.75669034716,63,3,139.03459235494898,38,6.644167920653451,1,1.7607833087523064,0,45,0,1,0,0,0,1,0,1,0,0
920,64,21872.41295531383,46,7,293.918893049277,26,22.853109579496437,2,3.2453075234001543,1,24,0,1,0,0,0,0,0,0,1,0
921,40,51725.39118721126,63,6,320.75150979361723,52,21.6565637834618,0,0.6713070401744585,1,3,1,0,1,1,1,0,0,0,1,0
922,33,47598.00806650039,12,5,323.8572759377074,17,27.13204308538512,1,3.9703176325320255,1,62,1,0,1,1,0,0,1,0,1,0
923,48,60070.10114675698,13,7,224.6814504705556,5,1.1112670874040564,3,1.0026775500483718,0,79,1,0,0,1,1,1,0,0,0,0
924,28,53197.94942356534,43,4,239.5533801584732,49,13.480270858761788,0,2.3480967725409734,0,67,0,1,0,0,0,1,1,0,0,0
925,33,38720.46002391772,17,7,425.407293338288,33,20.40674654191494,4,4.178507010463856,1,55,0,0,0,0,0,0,0,1,0,0
926,25,45214.19096500073,63,1,264.30476608272306,27,2.945400612398429,1,3.629070484287508,0,95,0,1,0,1,1,1,0,1,0,0
927,21,38059.612147947664,81,2,494.4979994617051,5,12.37706160775248,0,0.5271921358613011,1,10,0,0,0,1,0,0,1,0,0,0
928,57,66140.10707897898,36,2,247.8277535039892,37,28.270183431679243,4,2.3136455054414697,1,55,0,1,0,1,1,0,1,0,0,0
929,21,50319.67473007913,85,6,342.3114250780275,7,13.134441277644733,3,0.6886738263402861,1,22,0,0,0,1,1,0,0,1,0,0
930,42,78517.86028629511,8,8,72.6633495470281,48,29.56360302607088,1,3.5307493736831117,0,14,0,0,0,1,0,0,1,0,0,0
931,20,49090.08779278069,69,6,344.0029659884649,18,1.7994879262866066,3,4.860268212889946,1,73,1,0,1,0,0,0,0,0,0,0
932,49,39373.898496343056,90,0,433.1418774867528,31,21.56311030661265,2,3.4486756803534164,1,82,1,1,1,0,0,1,0,1,0,0
933,20,27294.28411080759,80,10,474.1060273399833,6,17.472385463823258,3,1.509675940029001,1,8,0,1,0,0,1,0,0,1,0,0
934,44,22952.904856160825,36,2,498.7942752378967,2,15.06613634625055,1,2.0985486442994308,1,15,1,1,0,0,0,0,1,1,1,0
935,46,26237.96085491765,28,5,176.9803905421549,13,29.12833730440178,1,4.894927500463105,0,15,0,0,0,0,0,0,0,1,0,0
936,49,54006.89976517225,93,8,308.91652917157256,42,3.976546974684746,2,1.5082358541455751,1,52,1,1,0,1,0,0,1,1,0,0
937,67,57630.87534844901,47,5,252.82309348946632,53,26.89036865525931,1,3.026880828744992,1,70,0,0,1,0,0,0,0,0,0,0
938,68,26282.139469518,76,4,303.7178662588269,52,20.768088292984647,6,2.302042139067852,1,54,0,0,0,1,0,0,0,0,0,0
939,36,63425.57471114173,30,3,120.853830735431,11,7.843982591659017,3,3.9574188406769975,0,76,1,0,0,0,0,0,1,0,1,0
940,38,42754.08422474841,23,7,435.26730766817366,26,27.05990745440557,5,4.403251723909492,1,42,0,0,0,0,1,0,0,0,0,0
941,22,52201.89517978324,16,7,459.3060245050645,21,12.935918044044296,1,2.0337677345763354,1,19,1,0,1,1,0,0,0,0,0,0
942,35,74183.30942383136,14,3,252.34774840081516,2,24.445397109384817,1,3.471783636647221,1,40,0,1,0,0,0,0,0,0,1,0
943,45,63452.58973798298,74,3,176.19343770810957,40,11.726211859717258,3,2.9707146388297727,1,69,1,0,0,0,0,0,1,0,0,0
944,59,45972.04028141251,71,2,113.37504244385556,56,25.542831740253902,0,1.7530002052494502,0,27,0,0,1,0,1,0,0,0,1,0
945,39,36632.11661877069,52,2,357.694171150012,54,19.135210641506955,1,1.7237336126585077,0,74,1,0,0,1,0,0,0,0,1,0
946,38,17722.768980060428,37,7,190.50432782933083,51,4.317294344153441,0,2.923842413895368,0,43,0,0,0,1,0,1,0,0,0,0
947,23,39212.7002113637,29,4,459.2923564610249,20,19.524928587738877,2,1.1930129308953492,1,52,1,0,0,1,0,1,1,1,0,0
948,18,46833.046417584585,67,1,351.9556136801915,17,5.821208404785991,2,4.148644534171122,1,46,1,0,1,1,0,1,0,1,1,0
949,22,35192.30709273224,15,3,340.5583963284083,16,12.416486574035464,2,0.8105217764018091,0,14,1,0,1,1,0,0,1,1,1,0
950,58,48031.14549361543,47,10,301.73095215420835,57,5.191837969135808,1,0.9255851879374236,0,64,1,0,0,0,0,0,1,0,1,0
951,29,51152.77824438152,46,3,70.59935274292653,42,0.7582818584468457,1,2.040018390172704,0,61,0,0,0,0,0,1,0,0,0,0
952,43,46627.16027287882,52,6,469.36509605851415,5,6.4354075295537285,1,1.0314129118871,1,98,1,0,0,0,0,0,0,0,0,0
953,63,40249.9612876481,19,4,332.571871984757,14,16.13752350935136,1,2.640650095649716,0,58,0,0,0,0,1,0,0,1,1,0
954,51,52529.82007950092,77,5,497.3278925223997,24,14.498672936542643,1,2.2985415069884167,1,49,0,0,0,1,0,1,0,1,0,0
955,66,56629.109743541136,21,3,291.81038214779915,51,15.094763156528304,0,3.7481440814857274,0,79,0,0,0,0,1,0,0,0,0,0
956,31,33644.01383835731,64,7,369.54990135779593,4,7.505837665553378,2,4.788518698443742,1,29,0,0,0,0,0,0,1,1,1,0
957,43,71163.98569619405,37,5,75.29430103979998,52,20.586319898364167,3,3.891013631326067,0,26,0,0,1,0,1,1,0,0,0,0
958,62,48521.17801573608,27,2,334.2812795705349,48,21.15747227592834,2,1.3075189829627196,0,27,0,0,0,0,0,1,0,0,1,0
959,44,50282.74434417272,55,6,394.0923252156608,24,10.803237984234,6,4.709845784589814,1,67,0,0,0,0,0,1,0,1,1,0
960,26,60623.21634884836,29,3,400.3314326836508,47,26.44698564537781,2,2.2646004464888025,1,67,0,1,0,0,1,0,0,0,0,0
961,43,53498.24196895253,20,2,396.5502435036285,9,19.35629417740288,7,2.633852124171108,1,35,1,0,0,1,0,1,0,0,1,0
962,64,64297.04950869868,25,7,151.82718228215043,3,21.41987433023309,0,2.39709306816786,0,60,1,1,0,0,0,1,1,0,1,0
963,39,54306.86247802736,70,6,488.9293149223517,55,8.392463546374287,2,1.7624616047947352,1,61,0,1,0,1,1,1,0,1,0,0
964,64,40813.43938039343,63,3,497.8319542812224,9,0.1182878911520525,2,4.527699295088677,1,99,1,1,1,0,1,1,0,0,0,0
965,47,55422.55287809153,36,5,84.01814382272056,18,25.97473080185308,4,1.9950748965347724,0,70,1,0,1,0,0,0,1,0,0,0
966,60,32844.10689019007,2,7,471.4008902652908,36,24.69048909893628,2,3.1036841135579585,1,78,0,1,0,0,0,0,0,1,1,0
967,65,51628.39558664785,22,4,180.2521374369662,19,3.783437452480624,1,1.580151129684486,0,90,1,0,0,0,0,1,1,0,0,0
968,34,49501.550140333085,96,4,360.1778367879341,24,11.285743535193562,1,4.088189186465812,1,3,1,0,0,0,1,0,0,0,0,0
969,43,46878.2471409119,16,3,202.14991433125945,4,19.87404532081862,6,3.98389396788134,1,33,1,0,1,0,0,0,1,0,0,0
970,53,48071.93732841604,18,6,485.4894455179047,9,19.598114630839973,3,1.8334046230116976,1,42,0,1,0,0,1,1,0,1,0,0
971,18,21772.264317535413,69,4,95.67673623659095,33,25.82447501077584,0,3.566993329145541,0,13,0,0,0,1,0,0,0,0,0,0
972,25,41769.12638388558,54,5,273.98606763036923,1,4.294018032899313,2,3.6674308989272735,1,29,1,1,1,0,0,0,0,1,0,0
973,66,51392.67351711672,30,7,242.6215063739336,52,12.955198458775053,5,3.031301372471448,1,9,0,0,1,0,0,0,0,1,0,0
974,52,52397.84587996101,45,4,196.7105535250932,51,3.007010096000101,1,3.202692720222516,0,32,0,1,1,0,0,0,1,1,0,0
975,69,34584.87288611063,19,3,340.49029589606687,35,11.74889792831498,2,3.085045872308581,0,22,1,1,1,0,0,0,0,0,1,0
976,32,68985.61761297051,87,1,108.97508453975036,10,0.551712623072361,0,0.8683898179768053,0,86,1,1,0,0,0,1,0,1,1,0
977,64,37007.377276782485,34,5,372.4980881601636,12,26.958364646792795,3,3.5161940512120324,1,58,1,0,1,1,0,0,0,1,0,0
978,39,64541.85800790105,13,8,491.2664557121543,18,15.858615505177564,1,2.6139875442741105,1,57,1,1,0,0,0,0,0,0,1,0
979,31,56407.91542807527,43,5,412.0514215108836,14,25.509087597990376,2,2.473057762436361,1,98,0,1,1,1,0,1,0,0,0,1
980,43,40306.59035234295,62,5,437.0075388092954,10,1.8911505600005765,2,4.369996484518103,1,10,0,0,0,0,0,0,0,1,0,0
981,45,76629.66338914268,93,3,211.83653443055115,10,6.900997503140326,3,0.6045202105750297,1,25,0,0,0,0,1,0,0,0,0,0
982,40,32095.4475236528,22,3,196.19897291654843,18,7.8554618571132995,3,1.6309171308143982,0,62,0,1,0,1,0,1,0,0,0,0
983,31,63787.31260415002,52,6,282.67175961055995,24,11.662075689699762,1,1.0463157492923585,1,63,0,0,0,0,0,0,1,1,0,0
984,41,65008.734770644674,52,5,70.5769766430227,1,24.10570453468663,1,0.6590347007437659,0,76,0,1,0,1,1,1,0,1,0,0
985,19,39940.69686385033,36,7,475.4111605054397,30,11.65808042457163,1,1.740546489541764,1,3,0,0,0,0,0,1,0,0,0,0
986,62,70886.97950096492,73,6,114.7033278572865,15,6.219140536425177,0,4.9481432275760495,1,83,0,0,0,0,1,1,0,0,0,0
987,43,46249.302281015705,19,8,456.3558676256416,8,2.043208784129176,5,1.716031279434082,1,97,0,0,0,0,0,0,1,1,0,0
988,31,54330.40443919785,38,8,87.61199990016007,58,2.4768032757453557,2,3.486676189080971,0,47,1,0,0,1,0,0,0,1,1,0
989,68,53904.82758156831,70,8,420.18121745535205,35,22.825411458233223,2,1.0323450051832466,1,55,0,0,0,0,0,0,0,1,0,0
990,24,47985.368877941786,79,9,118.3831366451968,18,13.399609431995328,2,3.2083143352125347,1,26,0,1,0,0,0,1,0,1,1,0
991,20,62162.124097396736,57,5,67.15922634116271,41,21.812815547800454,2,4.93016667412241,1,13,0,0,1,1,0,1,0,1,0,0
992,64,61902.33080828319,20,3,373.7702526167339,16,20.50038494073456,1,1.813268855572094,1,7,1,1,0,0,0,1,0,1,0,0
993,40,23772.02040142729,9,4,176.11938507849274,21,4.147337606631708,1,4.316340273690123,0,34,1,1,0,0,1,0,1,0,1,0
994,63,69565.10364317229,32,5,371.5232687529573,15,4.372349232348789,1,4.98907121164941,1,22,0,0,0,1,0,0,0,0,1,0
995,60,25062.620179464884,4,6,299.7883627127689,5,22.68472626148061,0,3.148493399243348,0,84,0,0,1,0,0,0,0,0,0,0
996,64,65488.19306512486,50,7,98.96332560352953,45,21.665921975213976,4,1.8923049519261592,1,23,1,0,0,0,0,0,1,0,0,0
997,62,66900.57705241375,82,4,469.4585329855237,54,11.403119929541878,3,3.530890669546203,1,48,0,0,0,1,1,1,0,0,0,0
998,35,33635.50354677203,5,6,253.5413786435649,52,2.4149256736519185,2,4.301816928208785,0,14,1,0,1,0,0,0,0,0,1,0
999,55,43837.78568068123,20,13,380.5012750094096,7,0.4617308487837207,5,1.2710760933289025,1,94,0,0,1,0,0,0,0,1,0,0
1000,52,33414.42997271096,87,3,275.45925740703126,48,8.71589278890617,4,2.53632093728654,1,87,1,1,1,0,1,1,1,1,1,0
1001,68,46776.18454566897,75,7,321.9626637325421,7,0.3757459802580853,3,1.9363446955572845,1,52,1,0,0,1,1,0,0,0,1,0
1002,32,45379.48573721388,37,7,186.2481165605116,27,6.979171371000732,3,1.7751154863307097,0,83,0,0,1,0,0,1,0,0,0,0
1003,42,61694.907984040095,22,2,140.16213680155263,25,12.643072132319022,2,4.373695673330777,0,39,1,1,0,0,1,0,0,0,1,0
1004,54,69654.63119179412,58,5,294.1565915336305,22,3.7303313828274303,1,2.397443030698273,1,41,1,1,1,0,0,1,0,1,1,0
1005,45,70935.25716184934,68,2,248.0985378369509,48,3.2179049591632327,4,2.0258435381176074,1,36,1,1,1,0,1,0,0,0,0,0
1006,27,41567.47960132547,93,4,225.5509460452699,13,26.903479327990222,3,3.2157974364170614,1,6,0,1,1,0,0,0,1,1,0,0
1007,56,46861.671893832085,44,3,352.65523779258035,17,17.60555386778439,2,1.4873071083682157,1,23,0,0,0,0,1,0,0,0,1,0
1008,34,24748.427116685747,34,3,360.7279844050112,41,28.040225034207165,5,1.5345207075563554,0,10,1,1,1,0,1,1,1,0,0,0
1009,56,37911.94900255717,77,1,70.66402524106837,44,10.440202297191808,3,2.8412992889217707,0,99,1,1,0,0,0,0,0,0,1,0
1010,39,64472.77449646186,42,7,202.43502240965248,13,20.34663362614198,1,2.3417272789078285,1,85,0,0,0,0,0,0,1,0,0,0
1011,43,74233.74235322347,9,4,235.2940476018698,26,6.220281071191532,1,1.82742072765046,0,96,0,0,0,0,0,1,1,1,0,0
1012,61,31484.76692180117,95,9,93.60147252387564,9,18.58837548667024,3,0.7427800952334599,1,60,0,0,0,0,0,0,0,1,1,0
1013,42,41113.03611270658,7,4,156.15539001422977,5,3.974613327298534,0,2.843484073873347,0,30,1,0,0,0,0,1,0,0,0,0
1014,34,49603.91364561609,68,6,73.23880875024048,39,0.1622111113709441,4,4.174741425204838,0,97,0,0,0,0,1,0,1,1,0,0
1015,30,54202.4173822941,19,3,498.30894437765926,33,27.95280086214641,1,4.331197423787261,1,70,0,0,0,0,0,0,0,0,1,0
1016,37,37855.94720117531,94,8,381.4507413364301,4,16.69134184763876,1,1.559479908767361,1,5,0,0,0,0,0,0,0,0,1,0
1017,42,56360.915666961344,31,6,89.35257042623915,28,27.81552581718298,2,3.198385417763697,0,79,0,0,1,0,0,0,1,1,0,0
1018,21,42892.409793936255,35,5,59.11222090554145,26,10.081562558691951,3,4.351465892583232,0,57,1,0,1,1,0,0,0,0,1,0
1019,27,49783.21593682581,57,3,373.6795100685261,4,9.900803467936528,2,2.339266677243192,1,43,1,1,0,0,0,0,0,0,0,0
1020,20,58194.26372005549,85,11,247.63647455720013,16,12.079584553013648,2,4.694615677883879,1,52,0,0,1,0,0,0,1,0,1,0
1021,58,50096.33404716407,61,7,404.0585190790592,37,21.21062542034923,2,4.563403381082988,1,89,1,0,0,1,1,0,0,0,0,0
1022,62,43454.21164210147,31,6,465.5642170182727,22,17.01767816216661,1,1.4366025383846424,1,77,0,0,1,0,1,0,0,0,0,0
1023,35,48355.852941112535,83,6,319.68517505736764,36,27.768111722263622,1,1.665341748050917,1,6,1,0,0,1,1,0,0,1,1,0
1024,64,48674.55561191997,95,6,134.1987903127639,38,0.8606829438599366,3,1.31198899390686,1,2,0,0,1,1,1,0,0,0,1,0
1025,53,44449.83455176809,53,6,401.98731622090366,58,21.27505854537884,0,1.3822445815461604,1,17,0,0,1,0,0,1,1,0,1,0
1026,64,46118.059059993466,32,5,480.1152844284685,55,9.976797912059974,2,4.585379392280741,1,88,1,1,0,1,1,0,1,0,0,0
1027,39,73979.70755757076,66,8,311.1040791769802,35,5.488986189371989,3,4.690120591366803,1,12,0,0,0,0,0,0,0,0,1,0
1028,51,58413.79171911858,59,6,356.8988512763301,25,15.360829113350958,4,0.7335375853330892,1,44,0,0,0,0,0,0,1,1,0,0
1029,64,45567.7952295626,10,8,201.86361276650288,8,15.20140714698188,5,3.1712151005249214,0,54,1,0,0,0,0,1,0,1,0,0
1030,25,60454.31606766104,2,13,221.68746259714004,17,4.196629757784009,0,3.039042032859072,0,78,0,0,0,0,0,0,0,1,1,0
1031,57,44992.70765365985,66,4,380.5945240338788,18,6.136692078373407,2,2.257464410260069,1,7,1,1,0,0,0,0,0,0,0,0
1032,66,67596.86956379961,60,1,467.4969942830686,50,12.304123480556491,2,3.342639167703981,1,90,0,0,0,0,0,1,0,1,0,0
1033,61,55544.63288297141,88,4,333.0447742509585,58,12.323461230530228,1,4.763155214798825,1,32,0,1,0,1,0,0,0,0,1,0
1034,36,48390.467839936566,17,2,405.4315588184064,57,9.594988374628572,0,1.2661469722496577,0,29,1,0,1,0,0,0,0,0,1,0
1035,59,56715.75388715416,96,7,127.23575783691786,12,4.54150003014843,1,1.0418490937240503,1,46,1,1,1,0,1,1,0,1,1,0
1036,58,26436.85771897251,16,4,145.3815906160881,57,0.2307730051192877,3,0.6502575687303905,0,73,0,1,0,0,0,0,0,0,0,0
1037,54,33098.48796635292,16,5,289.4156090750255,57,29.110028366597817,1,2.1372498852806454,0,78,0,1,0,0,1,0,1,0,0,0
1038,23,32091.12490401417,46,8,129.44938650927824,33,28.310626968147417,2,2.0193281468503974,0,53,1,1,0,0,0,0,1,1,0,0
1039,69,52144.1464214556,39,6,335.74778159941565,23,14.56114633736644,0,2.438688596713898,1,81,1,0,0,1,0,0,1,1,0,0
1040,43,75987.72499227637,31,5,181.2439334276145,12,29.85204742292267,2,2.7648951389642704,1,25,0,1,0,0,0,0,0,0,0,0
1041,51,83469.50219288949,88,2,406.1896784001014,11,20.242264490389072,4,3.910207973137046,1,53,0,0,1,0,1,0,0,1,0,0
1042,62,59570.76652161136,1,6,413.64965597645454,13,2.158840374465492,1,2.2645102570588325,0,94,0,1,1,0,0,0,0,1,0,0
1043,23,57512.66712416685,11,5,258.70435508990886,35,3.6197741525705593,2,1.987758992125551,0,29,1,0,0,0,0,0,0,1,0,0
1044,54,22984.13398770892,85,6,131.36478576693588,27,27.49171423170217,2,4.220954691168322,1,93,0,0,0,0,0,1,0,0,1,0
1045,50,41859.89300398967,4,3,341.04873248686965,25,18.93856084427389,1,4.324085017941454,0,82,1,1,1,0,0,1,0,1,0,0
1046,39,38183.24372137642,71,6,496.7541582186139,40,25.3111904370548,4,1.5474468393200893,1,95,0,0,1,0,0,0,0,1,1,0
1047,38,40687.28602623326,26,6,330.1659040741355,3,26.958262524051943,1,1.916023202200888,1,83,1,0,1,0,1,0,1,1,0,0
1048,23,47477.84272122815,50,4,66.09861082130354,49,13.493466137343344,1,4.2130236690953975,0,81,0,1,0,1,0,0,0,1,0,0
1049,23,42918.64133454309,12,7,57.78228909518716,25,1.5509259521431218,1,0.8573370993399417,0,6,1,0,0,1,0,0,0,0,0,0
1050,65,20310.502844363185,95,4,194.16288672153777,45,5.729582432029928,3,1.9663105117583208,0,76,1,0,0,0,0,1,0,0,0,0
1051,21,61218.65384176301,81,0,138.1027130871822,10,2.0905012243428094,3,2.517575481683876,1,38,0,0,0,1,0,1,0,1,0,0
1052,47,33908.854613902906,97,9,415.8730432144887,17,5.743321386385368,3,1.3418222684025696,1,3,1,0,1,1,1,0,0,0,1,0
1053,28,53588.702961667244,75,1,430.1625501662002,3,12.374934501030715,4,1.3096138847481418,1,35,1,0,0,0,1,0,0,0,0,0
1054,47,81111.2400462496,92,6,166.37844708971426,45,3.634084634398064,2,2.4118792610608795,1,55,1,0,1,0,0,1,1,1,1,0
1055,48,36209.23112620365,96,4,196.5401496274517,22,5.085324109379763,3,3.8953477613068506,1,47,0,0,0,0,0,1,0,0,1,0
1056,41,12045.687158805056,65,5,156.3111354718016,38,13.430071283943208,0,4.281048407964324,0,33,0,0,1,0,1,0,0,0,0,0
1057,26,45709.936671798336,47,6,458.7721463170688,14,10.271111416615836,2,4.90655791641278,1,93,0,0,0,0,0,0,0,0,0,0
1058,20,66514.39452497856,92,8,276.192200580027,27,14.082977913222424,1,0.8329282254127357,1,3,0,1,0,0,0,0,0,1,1,0
1059,68,79375.21181330891,53,4,345.26166983690894,42,12.932243629995954,1,1.4750699051569671,1,69,1,0,0,0,1,1,0,1,1,0
1060,48,31556.756083213742,71,5,236.9669390148215,20,19.36989297679852,0,3.90483429072889,1,59,1,1,0,0,0,0,0,1,1,0
1061,57,57450.48834854783,2,10,333.95638707703904,48,28.12196751138805,1,2.9326941772504784,1,78,0,0,1,0,0,1,0,0,1,0
1062,54,43020.3431482992,24,5,223.63491952478125,18,3.32514371948285,2,1.974558982830882,0,92,1,0,0,0,0,0,1,1,0,0
1063,53,48410.774685437966,4,7,202.85529697815144,13,3.067878464344928,4,1.425153475612596,0,96,1,0,1,0,1,1,0,0,0,0
1064,41,89665.15020525552,19,6,335.51603292806607,42,25.598902721617968,5,1.762148982391016,1,18,0,1,0,0,0,0,0,0,1,0
1065,48,27455.4450740727,26,4,315.97793512204515,6,15.241261469108526,1,2.4318002763542834,0,77,0,1,0,0,0,0,0,0,0,0
1066,23,53806.09492241861,75,3,182.08757937557732,10,23.015510204696422,2,1.2971804877771471,1,66,1,1,1,1,1,0,0,1,0,1
1067,19,57015.3975764815,40,5,117.20680264376304,37,6.541114917857714,2,4.839016801445378,0,25,0,0,1,0,1,0,0,0,1,0
1068,37,66286.7948740902,50,4,215.85951222716196,29,24.8829909377098,2,0.9841480006994348,1,20,1,1,0,0,0,0,0,1,0,0
1069,45,51469.74730206344,43,4,236.83893761385917,6,27.723014063361607,0,4.935098455201486,1,71,1,0,1,0,0,0,1,0,0,0
1070,28,54620.75809256153,75,5,332.9079500410722,39,19.10094216484,3,4.288519787003027,1,75,0,1,0,0,0,0,0,0,1,0
1071,21,44125.271488673134,67,2,461.5379436365887,11,3.265782742066687,2,2.4041822788118257,1,69,0,0,0,0,0,0,0,1,0,0
1072,32,54036.90411867661,12,7,66.28315888981632,48,26.86931494327453,1,3.8291735047469455,0,29,1,0,1,0,0,0,0,0,1,0
1073,23,44852.11586753884,67,3,159.6474556438302,25,23.79538304836513,4,3.521818596633737,1,18,0,0,0,0,1,0,1,1,1,0
1074,66,59323.57834784076,27,5,137.17217402580218,44,22.551245517783247,0,1.4597911307701894,0,72,1,0,0,0,0,0,0,0,0,0
1075,47,44455.84495934549,54,6,276.0324839122026,44,1.1981728482868752,4,2.0258153875352587,1,27,1,0,0,0,0,0,0,1,0,0
1076,55,55656.5059085328,66,8,243.36536316942195,30,23.98897950518344,4,2.8090515326245606,1,42,0,0,0,0,0,0,0,1,1,0
1077,68,49561.057794725326,49,5,378.0669307190848,55,4.224735213003874,1,3.3702988094947712,1,66,0,0,0,1,0,0,0,0,0,0
1078,19,66890.75376158251,16,3,159.0871606451887,20,6.749346668286962,1,2.9430274161047967,0,99,0,1,0,0,1,0,0,0,0,0
1079,32,49229.09414617271,2,3,317.5242645873914,58,17.3563315625908,1,2.628443574529132,0,26,0,0,1,0,1,0,0,1,1,0
1080,28,23404.512976896774,60,5,447.7357686199817,37,8.022925110214803,4,2.4941852305470507,1,23,1,1,0,1,0,0,0,1,1,0
1081,25,68928.82251070987,54,7,459.80498296323714,16,19.8743113687264,0,2.7421902468275805,1,5,0,1,0,1,0,0,1,0,0,0
1082,43,36414.01548706072,30,5,481.453072126264,31,18.28130638620254,2,2.4545818393068664,1,80,0,1,1,0,0,0,0,1,0,0
1083,68,40193.5049202677,84,5,397.96751843599486,29,3.3336729805965524,2,2.9359853489557217,1,11,0,1,0,0,0,0,0,1,1,0
1084,62,41065.08058934762,38,10,457.69455781651175,6,19.71483592978604,2,4.495933845710001,1,19,1,1,1,0,0,1,0,0,1,0
1085,61,70616.57139756226,28,2,155.5388923933734,29,27.726251803765408,4,3.3477319087457524,1,80,0,0,1,0,0,0,0,0,0,0
1086,22,17964.886790319568,25,6,138.91142495771464,32,4.9171861650564095,4,3.751793937448431,0,96,0,0,1,0,0,0,0,1,1,0
1087,23,97066.22800489992,96,7,52.91963770123691,9,17.952154426192333,4,3.1886741017884943,1,12,0,0,0,1,0,0,1,1,0,0
1088,43,65840.85213599078,10,4,368.0799608430943,37,10.321774620907153,2,3.39357957086301,1,2,0,0,0,0,0,1,0,1,0,0
1089,21,53348.5837119374,60,11,471.86023451618496,53,13.842388986030755,4,3.102574228016811,1,43,0,0,0,1,0,0,1,0,0,0
1090,36,49176.5899907557,42,5,134.12090526875437,23,8.6813053544612,3,0.6208993498812043,0,22,1,0,0,0,0,1,0,1,0,0
1091,37,54283.311122864856,40,4,336.6246089420955,16,10.688506026796087,2,4.998192719900089,1,26,1,0,0,1,1,1,1,1,1,0
1092,50,57816.83642569008,97,1,385.9068916497999,18,0.9644635156700626,4,0.6512415809580351,1,33,1,1,0,0,0,1,0,0,0,0
1093,37,59678.23378925085,77,11,467.4264058166255,19,29.448396963724896,2,2.2781660370514416,1,24,0,0,0,0,1,1,0,1,1,0
1094,66,58334.06699005173,42,3,341.0871008077497,44,18.781517669975173,2,0.9730205523452004,1,69,0,0,0,1,0,0,0,1,0,0
1095,29,51343.71021882873,47,2,486.63217973693855,2,15.07109715576717,1,0.936178026984196,1,21,1,0,0,0,0,0,0,0,0,0
1096,64,47039.923695390105,37,7,205.1029134556465,58,11.573088950059768,2,4.070871282535176,0,46,0,0,1,0,0,1,0,1,0,0
1097,18,47730.90074519732,80,5,207.46784019713343,10,16.227299308838425,0,2.4166660071113464,1,18,1,1,0,0,0,1,0,1,0,0
